mnxparent_label,parent_label,mnxchild_label,child_label
MNXM1112824,chebi:146819,MNXM1119604,chebi:156652
MNXM1112824,chebi:146819,MNXM1119810,chebi:156906
MNXM1112825,chebi:146820,MNXM1117623,chebi:153550
MNXM1112825,chebi:146820,MNXM63432,chebi:61818
MNXM1112854,chebi:146857,MNXM1115186,chebi:150152
MNXM1112854,chebi:146857,MNXM1118663,chebi:154979
MNXM1112875,chebi:146885,MNXM1115797,chebi:150997
MNXM1112875,chebi:146885,MNXM1116671,chebi:152207
MNXM1112888,chebi:146907,MNXM1113687,chebi:148047
MNXM1112888,chebi:146907,MNXM1116413,chebi:151854
MNXM1112913,chebi:146945,MNXM1116332,chebi:151739
MNXM1112913,chebi:146945,MNXM1117987,chebi:154053
MNXM1112918,chebi:146952,MNXM1119561,chebi:156598
MNXM1112918,chebi:146952,MNXM1119625,chebi:156681
MNXM1112927,chebi:146966,MNXM1115276,chebi:150276
MNXM1112949,chebi:146995,MNXM1112743,chebi:146716
MNXM1112949,chebi:146995,MNXM1118700,chebi:155028
MNXM1112968,chebi:147028,MNXM1113024,chebi:147103
MNXM1112968,chebi:147028,MNXM1116017,chebi:151292
MNXM1112978,chebi:147045,MNXM1113727,chebi:148094
MNXM1112978,chebi:147045,MNXM1118953,chebi:155369
MNXM1113010,chebi:147086,MNXM1114307,chebi:148874
MNXM1113010,chebi:147086,MNXM1118930,chebi:155338
MNXM1113040,chebi:147124,MNXM1113732,chebi:148099
MNXM1113040,chebi:147124,MNXM748214,chebi:146042
MNXM1113065,chebi:147155,MNXM1119217,chebi:155752
MNXM1113065,chebi:147155,MNXM15930,chebi:62948
MNXM1113071,chebi:147162,MNXM1112763,chebi:146745
MNXM1113071,chebi:147162,MNXM1118208,chebi:154349
MNXM1113072,chebi:147163,MNXM102586,chebi:71564
MNXM1113072,chebi:147163,MNXM1116669,chebi:152205
MNXM1113096,chebi:147192,MNXM1113462,chebi:147760
MNXM1113096,chebi:147192,MNXM1118942,chebi:155353
MNXM1113135,chebi:147243,MNXM1119690,chebi:156761
MNXM1113135,chebi:147243,MNXM1119905,chebi:157014
MNXM1113137,chebi:147245,MNXM102536,chebi:71475
MNXM1113137,chebi:147245,MNXM748023,chebi:145608
MNXM1113143,chebi:147255,MNXM1116058,chebi:151350
MNXM1113143,chebi:147255,MNXM732183,chebi:71943
MNXM1113148,chebi:147261,MNXM1119945,chebi:157060
MNXM1113148,chebi:147261,MNXM1120041,chebi:157168
MNXM1113150,chebi:147264,MNXM1119572,chebi:156613
MNXM1113150,chebi:147264,MNXM1119642,chebi:156701
MNXM1113187,chebi:147378,MNXM1113183,chebi:147367
MNXM1113187,chebi:147378,MNXM1113184,chebi:147368
MNXM1113273,chebi:147515,MNXM1116843,chebi:152446
MNXM1113273,chebi:147515,MNXM1118053,chebi:154144
MNXM1113312,chebi:147562,MNXM1114452,chebi:149071
MNXM1113312,chebi:147562,MNXM1115140,chebi:150091
MNXM1113318,chebi:147569,MNXM1118503,chebi:154750
MNXM1113318,chebi:147569,MNXM1118756,chebi:155103
MNXM1113332,chebi:147589,MNXM1114486,chebi:149114
MNXM1113332,chebi:147589,MNXM1116597,chebi:152105
MNXM1113344,chebi:147602,MNXM1113036,chebi:147118
MNXM1113344,chebi:147602,MNXM158401,chebi:75394
MNXM1113367,chebi:147631,MNXM1117475,chebi:153346
MNXM1113367,chebi:147631,MNXM1119782,chebi:156877
MNXM1113382,chebi:147648,MNXM1117387,chebi:153211
MNXM1113382,chebi:147648,MNXM1120058,chebi:157186
MNXM1113397,chebi:147672,MNXM1117613,chebi:153537
MNXM1113397,chebi:147672,MNXM1118969,chebi:155387
MNXM1113426,chebi:147710,MNXM1116117,chebi:151446
MNXM1113426,chebi:147710,MNXM1118298,chebi:154474
MNXM1113427,chebi:147711,MNXM1114538,chebi:149178
MNXM1113427,chebi:147711,MNXM1120039,chebi:157166
MNXM1113437,chebi:147724,MNXM1115749,chebi:150921
MNXM1113437,chebi:147724,MNXM1116362,chebi:151776
MNXM1113449,chebi:147742,MNXM1117209,chebi:152964
MNXM1113469,chebi:147767,MNXM1117246,chebi:153010
MNXM1113469,chebi:147767,MNXM41372,chebi:62536
MNXM1113488,chebi:147795,MNXM1119823,chebi:156921
MNXM1113488,chebi:147795,MNXM1119848,chebi:156952
MNXM1113501,chebi:147812,MNXM1112999,chebi:147072
MNXM1113501,chebi:147812,MNXM1116657,chebi:152188
MNXM1113515,chebi:147829,MNXM1116849,chebi:152453
MNXM1113515,chebi:147829,MNXM1118202,chebi:154342
MNXM1113525,chebi:147840,MNXM1120116,chebi:157254
MNXM1113540,chebi:147859,MNXM1117114,chebi:152824
MNXM1113540,chebi:147859,MNXM1118616,chebi:154907
MNXM1113550,chebi:147875,MNXM1116058,chebi:151350
MNXM1113550,chebi:147875,MNXM1117875,chebi:153911
MNXM1113553,chebi:147878,MNXM103068,chebi:148812
MNXM1113553,chebi:147878,MNXM1114223,chebi:148757
MNXM1113557,chebi:147885,MNXM1107298,chebi:156406
MNXM1113557,chebi:147885,MNXM1120152,chebi:157297
MNXM1113570,chebi:147905,MNXM1118413,chebi:154633
MNXM1113570,chebi:147905,MNXM1118940,chebi:155351
MNXM1113571,chebi:147906,MNXM1129918,chebi:44331
MNXM1113571,chebi:147906,MNXM41025,chebi:61836
MNXM1113571,chebi:147906,MNXM729847,chebi:16153
MNXM1113577,chebi:147913,MNXM1119682,chebi:156752
MNXM1113577,chebi:147913,MNXM1120081,chebi:157212
MNXM1113597,chebi:147943,MNXM1115101,chebi:150031
MNXM1113597,chebi:147943,MNXM1119734,chebi:156825
MNXM1113601,chebi:147947,MNXM41404,chebi:62344
MNXM1113609,chebi:147957,MNXM1117777,chebi:153778
MNXM1113609,chebi:147957,MNXM1118983,chebi:155411
MNXM1113613,chebi:147961,MNXM1113491,chebi:147798
MNXM1113613,chebi:147961,MNXM1115681,chebi:150828
MNXM1113626,chebi:147977,MNXM1112574,chebi:146490
MNXM1113626,chebi:147977,MNXM748030,chebi:145617
MNXM1113627,chebi:147978,MNXM1115101,chebi:150031
MNXM1113627,chebi:147978,MNXM1117807,chebi:153819
MNXM1113660,chebi:148014,MNXM1114273,chebi:148827
MNXM1113672,chebi:148029,MNXM103146,chebi:71341
MNXM1113672,chebi:148029,MNXM1116618,chebi:152131
MNXM1113681,chebi:148041,MNXM1119075,chebi:155542
MNXM1113691,chebi:148051,MNXM1113256,chebi:147494
MNXM1113691,chebi:148051,MNXM1113901,chebi:148317
MNXM1113697,chebi:148058,MNXM1412843,chebi:233549
MNXM1113700,chebi:148061,MNXM1115452,chebi:150524
MNXM1113700,chebi:148061,MNXM1115560,chebi:150666
MNXM1113751,chebi:148124,MNXM1119598,chebi:156646
MNXM1113751,chebi:148124,MNXM1119837,chebi:156939
MNXM1113765,chebi:148141,MNXM1113283,chebi:147526
MNXM1113765,chebi:148141,MNXM491902,chebi:90404
MNXM1113859,chebi:148262,MNXM1118124,chebi:154235
MNXM1113859,chebi:148262,MNXM1119124,chebi:155615
MNXM1113859,chebi:148262,MNXM748253,chebi:146982
MNXM1113889,chebi:148302,MNXM1120160,chebi:157306
MNXM1113889,chebi:148302,MNXM1128831,chebi:167678
MNXM1113895,chebi:148308,MNXM1115098,chebi:150024
MNXM1113895,chebi:148308,MNXM1118222,chebi:154367
MNXM1113904,chebi:148321,MNXM1113226,chebi:147455
MNXM1113904,chebi:148321,MNXM43955,chebi:61187
MNXM1113930,chebi:148351,MNXM1104991,chebi:71053
MNXM1113962,chebi:148395,MNXM1117675,chebi:155846
MNXM1113962,chebi:148395,MNXM1119553,chebi:156588
MNXM1113981,chebi:148417,MNXM1116985,chebi:152638
MNXM1113981,chebi:148417,MNXM1118466,chebi:154700
MNXM1113982,chebi:148418,MNXM1113587,chebi:147926
MNXM1113982,chebi:148418,MNXM1117671,chebi:153617
MNXM1114034,chebi:148482,MNXM1114524,chebi:149159
MNXM1114034,chebi:148482,MNXM1115415,chebi:150471
MNXM1114040,chebi:148490,MNXM1113672,chebi:148029
MNXM1114053,chebi:148508,MNXM1114513,chebi:149147
MNXM1114053,chebi:148508,MNXM1114616,chebi:149277
MNXM1114058,chebi:148513,MNXM1117196,chebi:152944
MNXM1114078,chebi:148545,MNXM1119637,chebi:156696
MNXM1114078,chebi:148545,MNXM1119976,chebi:157093
MNXM1114091,chebi:148567,MNXM1117622,chebi:153548
MNXM1114091,chebi:148567,MNXM43744,chebi:40896
MNXM1114106,chebi:148590,MNXM1114622,chebi:149285
MNXM1114106,chebi:148590,MNXM1117710,chebi:153678
MNXM1114107,chebi:148591,MNXM1119853,chebi:156957
MNXM1114107,chebi:148591,MNXM1119941,chebi:157053
MNXM1114116,chebi:148602,MNXM1112619,chebi:146551
MNXM1114116,chebi:148602,MNXM1113597,chebi:147943
MNXM1114116,chebi:148602,MNXM1113627,chebi:147978
MNXM1114173,chebi:148683,MNXM1118122,chebi:154233
MNXM1114173,chebi:148683,MNXM1120307,chebi:157487
MNXM1114236,chebi:148778,MNXM1119911,chebi:157020
MNXM1114236,chebi:148778,MNXM1120178,chebi:157335
MNXM1114268,chebi:148822,MNXM1106005,chebi:28681
MNXM1114268,chebi:148822,MNXM1118168,chebi:154293
MNXM1114282,chebi:148838,MNXM1113434,chebi:147720
MNXM1114282,chebi:148838,MNXM1115314,chebi:150328
MNXM1114291,chebi:148850,MNXM103096,chebi:70967
MNXM1114291,chebi:148850,MNXM1114207,chebi:148734
MNXM1114317,chebi:148890,MNXM1117364,chebi:153180
MNXM1114317,chebi:148890,MNXM1117663,chebi:153603
MNXM1114341,chebi:148922,MNXM1117203,chebi:152953
MNXM1114353,chebi:148937,MNXM54158,chebi:145637
MNXM1114360,chebi:148946,MNXM1112882,chebi:146899
MNXM1114360,chebi:148946,MNXM1116526,chebi:152009
MNXM1114378,chebi:148968,MNXM1115739,chebi:150906
MNXM1114378,chebi:148968,MNXM1117322,chebi:153119
MNXM1114434,chebi:149042,MNXM1107296,chebi:61596
MNXM1114434,chebi:149042,MNXM1118717,chebi:155049
MNXM1114441,chebi:149050,MNXM1120241,chebi:157410
MNXM1114441,chebi:149050,MNXM1120366,chebi:157558
MNXM1114449,chebi:149064,MNXM1115434,chebi:150494
MNXM1114449,chebi:149064,MNXM1119832,chebi:156932
MNXM1114474,chebi:149098,MNXM1118363,chebi:154559
MNXM1114474,chebi:149098,MNXM1118721,chebi:155054
MNXM1114480,chebi:149107,MNXM1115364,chebi:150401
MNXM1114480,chebi:149107,MNXM1119248,chebi:155797
MNXM1114498,chebi:149129,MNXM1118263,chebi:154423
MNXM1114504,chebi:149136,MNXM1113754,chebi:148128
MNXM1114545,chebi:149188,MNXM1120082,chebi:157213
MNXM1114545,chebi:149188,MNXM1120190,chebi:157349
MNXM1114579,chebi:149231,MNXM1113859,chebi:148262
MNXM1114579,chebi:149231,MNXM1118101,chebi:154207
MNXM1114579,chebi:149231,MNXM168376,chebi:143142
MNXM1114622,chebi:149285,MNXM1113654,chebi:148008
MNXM1114622,chebi:149285,MNXM1135181,chebi:156068
MNXM1114634,chebi:149304,MNXM1112897,chebi:146919
MNXM1114634,chebi:149304,MNXM1113674,chebi:148031
MNXM1114641,chebi:149313,MNXM1119686,chebi:156757
MNXM1114641,chebi:149313,MNXM1119915,chebi:157024
MNXM1114678,chebi:149368,MNXM1118531,chebi:154792
MNXM1114678,chebi:149368,MNXM1120336,chebi:157524
MNXM1114687,chebi:149378,MNXM1117567,chebi:153474
MNXM1114687,chebi:149378,MNXM1119687,chebi:156758
MNXM1114687,chebi:149378,MNXM1120229,chebi:157393
MNXM1114703,chebi:149402,MNXM1115769,chebi:150958
MNXM1114703,chebi:149402,MNXM1120258,chebi:157429
MNXM1114716,chebi:149417,MNXM1113937,chebi:148359
MNXM1114716,chebi:149417,MNXM1118099,chebi:154205
MNXM1114739,chebi:149445,MNXM1114737,chebi:149443
MNXM1114739,chebi:149445,MNXM1114738,chebi:149444
MNXM1114768,chebi:149529,MNXM1112826,chebi:146821
MNXM1114768,chebi:149529,MNXM1116089,chebi:151400
MNXM1114770,chebi:149536,MNXM1112871,chebi:146876
MNXM1114770,chebi:149536,MNXM1114098,chebi:148580
MNXM1114771,chebi:149539,MNXM1113286,chebi:147529
MNXM1114771,chebi:149539,MNXM1118337,chebi:154524
MNXM1114772,chebi:149542,MNXM1113433,chebi:147718
MNXM1114772,chebi:149542,MNXM1114311,chebi:148879
MNXM1114813,chebi:149650,MNXM1113313,chebi:147563
MNXM1114813,chebi:149650,MNXM1114691,chebi:149385
MNXM1114819,chebi:149659,MNXM1112810,chebi:146804
MNXM1114819,chebi:149659,MNXM1117575,chebi:153484
MNXM1114843,chebi:149713,MNXM1413189,chebi:234107
MNXM1114868,chebi:149767,MNXM1114823,chebi:149670
MNXM1114868,chebi:149767,MNXM1114824,chebi:149671
MNXM1115092,chebi:150016,MNXM1413188,chebi:234106
MNXM1115118,chebi:150061,MNXM1114014,chebi:148456
MNXM1115118,chebi:150061,MNXM1116765,chebi:152328
MNXM1115135,chebi:150085,MNXM1116374,chebi:151798
MNXM1115135,chebi:150085,MNXM1120167,chebi:157322
MNXM1115167,chebi:150131,MNXM1113065,chebi:147155
MNXM1115178,chebi:150143,MNXM1115873,chebi:151090
MNXM1115178,chebi:150143,MNXM1117596,chebi:153515
MNXM1115191,chebi:150160,MNXM1120313,chebi:157495
MNXM1115191,chebi:150160,MNXM152059,chebi:84728
MNXM1115202,chebi:150173,MNXM1116915,chebi:152542
MNXM1115202,chebi:150173,MNXM1119840,chebi:156942
MNXM1115207,chebi:150178,MNXM1115285,chebi:150290
MNXM1115207,chebi:150178,MNXM1119613,chebi:156663
MNXM1115210,chebi:150182,MNXM1119559,chebi:156595
MNXM1115210,chebi:150182,MNXM1119770,chebi:156864
MNXM1115225,chebi:150202,MNXM1117593,chebi:153512
MNXM1115225,chebi:150202,MNXM1120200,chebi:157360
MNXM1115262,chebi:150257,MNXM1112659,chebi:146598
MNXM1115262,chebi:150257,MNXM1112847,chebi:146850
MNXM1115265,chebi:150260,MNXM1119931,chebi:157042
MNXM1115275,chebi:150275,MNXM1119632,chebi:156689
MNXM1115275,chebi:150275,MNXM1120382,chebi:157575
MNXM1115276,chebi:150276,MNXM1114082,chebi:148550
MNXM1115276,chebi:150276,MNXM1117043,chebi:152716
MNXM1115281,chebi:150283,MNXM1117253,chebi:153018
MNXM1115281,chebi:150283,MNXM1119977,chebi:157095
MNXM1115294,chebi:150301,MNXM1119778,chebi:156872
MNXM1115294,chebi:150301,MNXM1120304,chebi:157484
MNXM1115332,chebi:150353,MNXM1118011,chebi:154088
MNXM1115332,chebi:150353,MNXM1118618,chebi:154909
MNXM1115343,chebi:150374,MNXM1119702,chebi:156777
MNXM1115343,chebi:150374,MNXM1119978,chebi:157096
MNXM1115367,chebi:150405,MNXM1120052,chebi:157180
MNXM1115367,chebi:150405,MNXM1120165,chebi:157318
MNXM1115384,chebi:150429,MNXM1119796,chebi:156892
MNXM1115394,chebi:150443,MNXM1119824,chebi:156922
MNXM1115394,chebi:150443,MNXM152064,chebi:85831
MNXM1115411,chebi:150466,MNXM41375,chebi:62990
MNXM1115414,chebi:150470,MNXM1120279,chebi:157454
MNXM1115414,chebi:150470,MNXM1120349,chebi:157537
MNXM1115467,chebi:150544,MNXM1115551,chebi:150654
MNXM1115467,chebi:150544,MNXM748000,chebi:145581
MNXM1115471,chebi:150550,MNXM1112677,chebi:146625
MNXM1115471,chebi:150550,MNXM1118115,chebi:154224
MNXM1115535,chebi:150634,MNXM1115213,chebi:150186
MNXM1115535,chebi:150634,MNXM1120396,chebi:157591
MNXM1115573,chebi:150687,MNXM726133,chebi:71325
MNXM1115575,chebi:150689,MNXM41141,chebi:154022
MNXM1115575,chebi:150689,MNXM748285,chebi:146118
MNXM1115614,chebi:150743,MNXM1113962,chebi:148395
MNXM1115617,chebi:150747,MNXM1113143,chebi:147255
MNXM1115617,chebi:150747,MNXM1113550,chebi:147875
MNXM1115617,chebi:150747,MNXM1117495,chebi:153372
MNXM1115689,chebi:150842,MNXM1093344,chebi:61953
MNXM1115689,chebi:150842,MNXM1113932,chebi:148353
MNXM1115689,chebi:150842,MNXM1118330,chebi:154515
MNXM1115689,chebi:150842,MNXM1118499,chebi:154746
MNXM1115689,chebi:150842,MNXM747026,chebi:143194
MNXM1115692,chebi:150845,MNXM1118267,chebi:154428
MNXM1115692,chebi:150845,MNXM1118635,chebi:154938
MNXM1115694,chebi:150848,MNXM1119819,chebi:156917
MNXM1115694,chebi:150848,MNXM491381,chebi:87761
MNXM1115733,chebi:150898,MNXM1114607,chebi:149265
MNXM1115736,chebi:150901,MNXM1113821,chebi:148214
MNXM1115755,chebi:150935,MNXM1119118,chebi:155605
MNXM1115755,chebi:150935,MNXM1119991,chebi:157110
MNXM1115768,chebi:150956,MNXM1117318,chebi:153115
MNXM1115768,chebi:150956,MNXM1117618,chebi:153543
MNXM1115773,chebi:150963,MNXM1119603,chebi:156651
MNXM1115773,chebi:150963,MNXM1120037,chebi:157164
MNXM1115781,chebi:150973,MNXM1115223,chebi:150199
MNXM1115781,chebi:150973,MNXM1118643,chebi:154948
MNXM1115809,chebi:151010,MNXM1120028,chebi:157154
MNXM1115809,chebi:151010,MNXM1120245,chebi:157414
MNXM1115853,chebi:151066,MNXM1118857,chebi:155235
MNXM1115853,chebi:151066,MNXM1120385,chebi:157578
MNXM1115860,chebi:151073,MNXM1113780,chebi:148160
MNXM1115860,chebi:151073,MNXM1114666,chebi:149347
MNXM1115889,chebi:151115,MNXM1128763,chebi:167515
MNXM1115889,chebi:151115,MNXM1128764,chebi:167516
MNXM1115897,chebi:151124,MNXM103150,chebi:71350
MNXM1115897,chebi:151124,MNXM1118906,chebi:155303
MNXM1115923,chebi:151161,MNXM43747,chebi:61765
MNXM1115927,chebi:151166,MNXM1116067,chebi:151368
MNXM1115927,chebi:151166,MNXM1119897,chebi:157006
MNXM1115928,chebi:151167,MNXM1115303,chebi:150310
MNXM1115928,chebi:151167,MNXM1120353,chebi:157541
MNXM1115942,chebi:151185,MNXM1113925,chebi:148346
MNXM1115942,chebi:151185,MNXM1116147,chebi:151483
MNXM1115945,chebi:151192,MNXM1115575,chebi:150689
MNXM1116002,chebi:151271,MNXM1117902,chebi:153944
MNXM1116002,chebi:151271,MNXM491280,chebi:91278
MNXM1116031,chebi:151312,MNXM1113431,chebi:147715
MNXM1116031,chebi:151312,MNXM1114071,chebi:148535
MNXM1116037,chebi:151318,MNXM1118204,chebi:154344
MNXM1116037,chebi:151318,MNXM17925,chebi:67167
MNXM1116060,chebi:151357,MNXM1114143,chebi:148643
MNXM1116060,chebi:151357,MNXM1119831,chebi:156931
MNXM1116070,chebi:151372,MNXM1113555,chebi:147882
MNXM1116070,chebi:151372,MNXM151979,chebi:85436
MNXM1116077,chebi:151379,MNXM1117338,chebi:153138
MNXM1116077,chebi:151379,MNXM1119618,chebi:156670
MNXM1116084,chebi:151391,MNXM102540,chebi:71479
MNXM1116084,chebi:151391,MNXM1118341,chebi:154529
MNXM1116100,chebi:151420,MNXM1116783,chebi:152358
MNXM1116100,chebi:151420,MNXM1118863,chebi:155242
MNXM1116107,chebi:151431,MNXM1119830,chebi:156929
MNXM1116107,chebi:151431,MNXM1120025,chebi:157151
MNXM1116144,chebi:151480,MNXM1118767,chebi:155117
MNXM1116144,chebi:151480,MNXM1119802,chebi:156898
MNXM1116157,chebi:151498,MNXM1106881,chebi:59584
MNXM1116157,chebi:151498,MNXM44062,chebi:62037
MNXM1116161,chebi:151503,MNXM1113176,chebi:147342
MNXM1116161,chebi:151503,MNXM1120095,chebi:157229
MNXM1116170,chebi:151518,MNXM1119093,chebi:155566
MNXM1116178,chebi:151528,MNXM1114667,chebi:149349
MNXM1116178,chebi:151528,MNXM41371,chebi:62988
MNXM1116187,chebi:151542,MNXM1119608,chebi:156657
MNXM1116187,chebi:151542,MNXM1119894,chebi:157003
MNXM1116218,chebi:151587,MNXM1119688,chebi:156759
MNXM1116218,chebi:151587,MNXM1119851,chebi:156955
MNXM1116221,chebi:151591,MNXM1116715,chebi:152271
MNXM1116221,chebi:151591,MNXM1119684,chebi:156754
MNXM1116249,chebi:151628,MNXM1106211,chebi:145602
MNXM1116249,chebi:151628,MNXM1114031,chebi:148478
MNXM1116249,chebi:151628,MNXM1116389,chebi:151819
MNXM1116249,chebi:151628,MNXM1118881,chebi:155267
MNXM1116260,chebi:151641,MNXM1112824,chebi:146819
MNXM1116284,chebi:151670,MNXM1113243,chebi:147475
MNXM1116284,chebi:151670,MNXM1116551,chebi:152044
MNXM1116293,chebi:151679,MNXM1107298,chebi:156406
MNXM1116297,chebi:151683,MNXM1115891,chebi:151117
MNXM1116297,chebi:151683,MNXM1116440,chebi:151894
MNXM1116305,chebi:151696,MNXM1115235,chebi:150221
MNXM1116305,chebi:151696,MNXM748279,chebi:146112
MNXM1116335,chebi:151742,MNXM1113293,chebi:147538
MNXM1116335,chebi:151742,MNXM1117057,chebi:152735
MNXM1116337,chebi:151744,MNXM1114337,chebi:148915
MNXM1116337,chebi:151744,MNXM41117,chebi:61635
MNXM1116354,chebi:151765,MNXM1116760,chebi:152323
MNXM1116354,chebi:151765,MNXM1117245,chebi:153009
MNXM1116371,chebi:151789,MNXM1113246,chebi:147480
MNXM1116371,chebi:151789,MNXM1114460,chebi:149079
MNXM1116419,chebi:151861,MNXM1119846,chebi:156949
MNXM1116419,chebi:151861,MNXM1119907,chebi:157016
MNXM1116437,chebi:151891,MNXM1118211,chebi:154352
MNXM1116441,chebi:151896,MNXM735647,chebi:59481
MNXM1116444,chebi:151900,MNXM1120226,chebi:157390
MNXM1116448,chebi:151905,MNXM1119783,chebi:156878
MNXM1116448,chebi:151905,MNXM1119895,chebi:157004
MNXM1116474,chebi:151938,MNXM1118152,chebi:154275
MNXM1116474,chebi:151938,MNXM1120365,chebi:157557
MNXM1116497,chebi:151972,MNXM1118516,chebi:154771
MNXM1116514,chebi:151994,MNXM1115214,chebi:150187
MNXM1116514,chebi:151994,MNXM41392,chebi:62469
MNXM1116516,chebi:151996,MNXM1114142,chebi:148642
MNXM1116516,chebi:151996,MNXM1117715,chebi:153684
MNXM1116520,chebi:152002,MNXM1104985,chebi:156407
MNXM1116534,chebi:152020,MNXM1119204,chebi:155735
MNXM1116534,chebi:152020,MNXM1119206,chebi:155737
MNXM1116651,chebi:152178,MNXM1116688,chebi:152230
MNXM1116651,chebi:152178,MNXM1116946,chebi:152586
MNXM1116652,chebi:152179,MNXM1118228,chebi:154375
MNXM1116680,chebi:152221,MNXM1114708,chebi:149407
MNXM1116680,chebi:152221,MNXM1119822,chebi:156920
MNXM1116686,chebi:152227,MNXM1115929,chebi:151168
MNXM1116686,chebi:152227,MNXM1117699,chebi:153657
MNXM1116695,chebi:152243,MNXM491279,chebi:91281
MNXM1116702,chebi:152252,MNXM1118210,chebi:154351
MNXM1116748,chebi:152310,MNXM1116221,chebi:151591
MNXM1116751,chebi:152314,MNXM1113632,chebi:147984
MNXM1116751,chebi:152314,MNXM1118537,chebi:154799
MNXM1116759,chebi:152322,MNXM1113277,chebi:147520
MNXM1116759,chebi:152322,MNXM1115926,chebi:151165
MNXM1116768,chebi:152334,MNXM1115897,chebi:151124
MNXM1116775,chebi:152344,MNXM1119143,chebi:155645
MNXM1116775,chebi:152344,MNXM1112581,chebi:146498
MNXM1116779,chebi:152350,MNXM1113688,chebi:148048
MNXM1116779,chebi:152350,MNXM1115160,chebi:150124
MNXM1116786,chebi:152365,MNXM1116085,chebi:151392
MNXM1116786,chebi:152365,MNXM1119154,chebi:155660
MNXM1116829,chebi:152425,MNXM102591,chebi:71604
MNXM1116829,chebi:152425,MNXM1119566,chebi:156603
MNXM1116834,chebi:152434,MNXM1116912,chebi:152537
MNXM1116834,chebi:152434,MNXM1118346,chebi:154535
MNXM1116837,chebi:152439,MNXM1117541,chebi:153440
MNXM1116861,chebi:152469,MNXM1116744,chebi:152306
MNXM1116861,chebi:152469,MNXM44012,chebi:62378
MNXM1116874,chebi:152488,MNXM1117238,chebi:153001
MNXM1116924,chebi:152556,MNXM1116068,chebi:151369
MNXM1116924,chebi:152556,MNXM1116155,chebi:151495
MNXM1116926,chebi:152558,MNXM1116569,chebi:152069
MNXM1116926,chebi:152558,MNXM1117927,chebi:153974
MNXM1116929,chebi:152562,MNXM1116736,chebi:152296
MNXM1116929,chebi:152562,MNXM1117556,chebi:153460
MNXM1116957,chebi:152599,MNXM1113762,chebi:148137
MNXM1116957,chebi:152599,MNXM1116165,chebi:151511
MNXM1116979,chebi:152628,MNXM1115679,chebi:150826
MNXM1116979,chebi:152628,MNXM1118265,chebi:154426
MNXM1116980,chebi:152630,MNXM1117262,chebi:153031
MNXM1116980,chebi:152630,MNXM1117277,chebi:153052
MNXM1117013,chebi:152676,MNXM1117471,chebi:153341
MNXM1117019,chebi:152683,MNXM1113079,chebi:147170
MNXM1117019,chebi:152683,MNXM1115603,chebi:150730
MNXM1117027,chebi:152693,MNXM1119856,chebi:156960
MNXM1117027,chebi:152693,MNXM1120127,chebi:157265
MNXM1117050,chebi:152726,MNXM1118481,chebi:154717
MNXM1117050,chebi:152726,MNXM1120019,chebi:157142
MNXM1117106,chebi:152811,MNXM1112635,chebi:146570
MNXM1117106,chebi:152811,MNXM1117986,chebi:154052
MNXM1117130,chebi:152848,MNXM1113756,chebi:148130
MNXM1117130,chebi:152848,MNXM1115151,chebi:150109
MNXM1117136,chebi:152858,MNXM1117626,chebi:153554
MNXM1117136,chebi:152858,MNXM745518,chebi:138485
MNXM1117143,chebi:152867,MNXM1104527,chebi:27931
MNXM1117143,chebi:152867,MNXM1115182,chebi:150147
MNXM1117143,chebi:152867,MNXM748224,chebi:146054
MNXM1117152,chebi:152881,MNXM1117143,chebi:152867
MNXM1117152,chebi:152881,MNXM1117527,chebi:153418
MNXM1117152,chebi:152881,MNXM5664,chebi:3528
MNXM1117160,chebi:152891,MNXM1114130,chebi:148623
MNXM1117160,chebi:152891,MNXM1116439,chebi:151893
MNXM1117162,chebi:152893,MNXM1117360,chebi:153173
MNXM1117171,chebi:152908,MNXM1113943,chebi:148367
MNXM1117171,chebi:152908,MNXM1118399,chebi:154613
MNXM1117195,chebi:152943,MNXM1112720,chebi:146688
MNXM1117196,chebi:152944,MNXM1112612,chebi:146543
MNXM1117196,chebi:152944,MNXM1118704,chebi:155033
MNXM1117238,chebi:153001,MNXM1114707,chebi:149406
MNXM1117238,chebi:153001,MNXM1116256,chebi:151636
