id_left,id_right,pairkey
CHEBI_72769,CHEBI_72757,CHEBI_72757__CHEBI_72769
CHEBI_72777,CHEBI_72784,CHEBI_72777__CHEBI_72784
CHEBI_72778,CHEBI_72787,CHEBI_72778__CHEBI_72787
CHEBI_72791,CHEBI_72792,CHEBI_72791__CHEBI_72792
CHEBI_72745,CHEBI_37252,CHEBI_37252__CHEBI_72745
CHEBI_72828,CHEBI_72952,CHEBI_72828__CHEBI_72952
CHEBI_64287,CHEBI_64262,CHEBI_64262__CHEBI_64287
CHEBI_72950,CHEBI_73083,CHEBI_72950__CHEBI_73083
CHEBI_72951,CHEBI_73084,CHEBI_72951__CHEBI_73084
CHEBI_72991,CHEBI_73087,CHEBI_72991__CHEBI_73087
CHEBI_73088,CHEBI_53654,CHEBI_53654__CHEBI_73088
CHEBI_73036,CHEBI_73089,CHEBI_73036__CHEBI_73089
CHEBI_73110,CHEBI_61048,CHEBI_61048__CHEBI_73110
CHEBI_73125,CHEBI_73131,CHEBI_73125__CHEBI_73131
CHEBI_73199,CHEBI_66684,CHEBI_66684__CHEBI_73199
CHEBI_6933,CHEBI_73243,CHEBI_6933__CHEBI_73243
CHEBI_73251,CHEBI_32902,CHEBI_32902__CHEBI_73251
CHEBI_73308,CHEBI_73307,CHEBI_73307__CHEBI_73308
CHEBI_73339,CHEBI_73453,CHEBI_73339__CHEBI_73453
CHEBI_73482,CHEBI_73546,CHEBI_73482__CHEBI_73546
CHEBI_73620,CHEBI_73621,CHEBI_73620__CHEBI_73621
CHEBI_73672,CHEBI_31445,CHEBI_31445__CHEBI_73672
CHEBI_73673,CHEBI_73677,CHEBI_73673__CHEBI_73677
CHEBI_73683,CHEBI_73675,CHEBI_73675__CHEBI_73683
CHEBI_28864,CHEBI_73678,CHEBI_28864__CHEBI_73678
CHEBI_73709,CHEBI_50613,CHEBI_50613__CHEBI_73709
CHEBI_4646,CHEBI_73714,CHEBI_4646__CHEBI_73714
CHEBI_73706,CHEBI_73712,CHEBI_73706__CHEBI_73712
CHEBI_73735,CHEBI_73732,CHEBI_73732__CHEBI_73735
CHEBI_73755,CHEBI_73760,CHEBI_73755__CHEBI_73760
CHEBI_73768,CHEBI_73769,CHEBI_73768__CHEBI_73769
CHEBI_73784,CHEBI_73801,CHEBI_73784__CHEBI_73801
CHEBI_73934,CHEBI_73956,CHEBI_73934__CHEBI_73956
CHEBI_73935,CHEBI_73963,CHEBI_73935__CHEBI_73963
CHEBI_73969,CHEBI_73936,CHEBI_73936__CHEBI_73969
CHEBI_73971,CHEBI_73937,CHEBI_73937__CHEBI_73971
CHEBI_73972,CHEBI_73938,CHEBI_73938__CHEBI_73972
CHEBI_73939,CHEBI_73978,CHEBI_73939__CHEBI_73978
CHEBI_73943,CHEBI_615,CHEBI_615__CHEBI_73943
CHEBI_73948,CHEBI_73985,CHEBI_73948__CHEBI_73985
CHEBI_73953,CHEBI_31923,CHEBI_31923__CHEBI_73953
CHEBI_73962,CHEBI_45757,CHEBI_45757__CHEBI_73962
CHEBI_74004,CHEBI_74050,CHEBI_74004__CHEBI_74050
CHEBI_74006,CHEBI_74081,CHEBI_74006__CHEBI_74081
CHEBI_74009,CHEBI_74097,CHEBI_74009__CHEBI_74097
CHEBI_74119,CHEBI_74122,CHEBI_74119__CHEBI_74122
CHEBI_74156,CHEBI_31107,CHEBI_31107__CHEBI_74156
CHEBI_21217,CHEBI_74169,CHEBI_21217__CHEBI_74169
CHEBI_74363,CHEBI_73803,CHEBI_73803__CHEBI_74363
CHEBI_74414,CHEBI_1670,CHEBI_1670__CHEBI_74414
CHEBI_74619,CHEBI_74353,CHEBI_74353__CHEBI_74619
CHEBI_74361,CHEBI_74621,CHEBI_74361__CHEBI_74621
CHEBI_74406,CHEBI_74628,CHEBI_74406__CHEBI_74628
CHEBI_74408,CHEBI_31113,CHEBI_31113__CHEBI_74408
CHEBI_8452,CHEBI_74711,CHEBI_74711__CHEBI_8452
CHEBI_74549,CHEBI_74831,CHEBI_74549__CHEBI_74831
CHEBI_74789,CHEBI_74835,CHEBI_74789__CHEBI_74835
CHEBI_74838,CHEBI_74842,CHEBI_74838__CHEBI_74842
CHEBI_74904,CHEBI_74903,CHEBI_74903__CHEBI_74904
CHEBI_74591,CHEBI_74944,CHEBI_74591__CHEBI_74944
CHEBI_74604,CHEBI_74948,CHEBI_74604__CHEBI_74948
CHEBI_75037,CHEBI_75039,CHEBI_75037__CHEBI_75039
CHEBI_74752,CHEBI_46611,CHEBI_46611__CHEBI_74752
CHEBI_74853,CHEBI_75075,CHEBI_74853__CHEBI_75075
CHEBI_74892,CHEBI_75096,CHEBI_74892__CHEBI_75096
CHEBI_74931,CHEBI_32205,CHEBI_32205__CHEBI_74931
CHEBI_74934,CHEBI_32202,CHEBI_32202__CHEBI_74934
CHEBI_75052,CHEBI_75150,CHEBI_75052__CHEBI_75150
CHEBI_75262,CHEBI_75267,CHEBI_75262__CHEBI_75267
CHEBI_75270,CHEBI_75271,CHEBI_75270__CHEBI_75271
CHEBI_75274,CHEBI_75275,CHEBI_75274__CHEBI_75275
CHEBI_75319,CHEBI_75053,CHEBI_75053__CHEBI_75319
CHEBI_72833,CHEBI_73218,CHEBI_72833__CHEBI_73218
CHEBI_75366,CHEBI_75369,CHEBI_75366__CHEBI_75369
CHEBI_75287,CHEBI_75374,CHEBI_75287__CHEBI_75374
CHEBI_74631,CHEBI_74951,CHEBI_74631__CHEBI_74951
CHEBI_75638,CHEBI_75639,CHEBI_75638__CHEBI_75639
CHEBI_75309,CHEBI_31178,CHEBI_31178__CHEBI_75309
CHEBI_75234,CHEBI_75696,CHEBI_75234__CHEBI_75696
CHEBI_75725,CHEBI_75737,CHEBI_75725__CHEBI_75737
CHEBI_31059,CHEBI_75296,CHEBI_31059__CHEBI_75296
CHEBI_75329,CHEBI_75828,CHEBI_75329__CHEBI_75828
CHEBI_75552,CHEBI_75843,CHEBI_75552__CHEBI_75843
CHEBI_75851,CHEBI_75665,CHEBI_75665__CHEBI_75851
CHEBI_75717,CHEBI_75876,CHEBI_75717__CHEBI_75876
CHEBI_40009,CHEBI_75929,CHEBI_40009__CHEBI_75929
CHEBI_76014,CHEBI_76010,CHEBI_76010__CHEBI_76014
CHEBI_76016,CHEBI_76017,CHEBI_76016__CHEBI_76017
CHEBI_75984,CHEBI_76033,CHEBI_75984__CHEBI_76033
CHEBI_75957,CHEBI_76056,CHEBI_75957__CHEBI_76056
CHEBI_76058,CHEBI_75963,CHEBI_75963__CHEBI_76058
CHEBI_75970,CHEBI_76081,CHEBI_75970__CHEBI_76081
CHEBI_76104,CHEBI_31742,CHEBI_31742__CHEBI_76104
CHEBI_76124,CHEBI_76119,CHEBI_76119__CHEBI_76124
CHEBI_76153,CHEBI_76138,CHEBI_76138__CHEBI_76153
CHEBI_76169,CHEBI_76164,CHEBI_76164__CHEBI_76169
CHEBI_76199,CHEBI_76172,CHEBI_76172__CHEBI_76199
CHEBI_76203,CHEBI_76200,CHEBI_76200__CHEBI_76203
CHEBI_76159,CHEBI_32207,CHEBI_32207__CHEBI_76159
CHEBI_76202,CHEBI_15045,CHEBI_15045__CHEBI_76202
CHEBI_76229,CHEBI_6129,CHEBI_6129__CHEBI_76229
CHEBI_76230,CHEBI_6710,CHEBI_6710__CHEBI_76230
CHEBI_76150,CHEBI_76234,CHEBI_76150__CHEBI_76234
CHEBI_76161,CHEBI_76236,CHEBI_76161__CHEBI_76236
CHEBI_16299,CHEBI_76278,CHEBI_16299__CHEBI_76278
CHEBI_76248,CHEBI_76247,CHEBI_76247__CHEBI_76248
CHEBI_76272,CHEBI_76294,CHEBI_76272__CHEBI_76294
CHEBI_76408,CHEBI_76524,CHEBI_76408__CHEBI_76524
CHEBI_76539,CHEBI_76535,CHEBI_76535__CHEBI_76539
CHEBI_76598,CHEBI_76599,CHEBI_76598__CHEBI_76599
CHEBI_76601,CHEBI_76602,CHEBI_76601__CHEBI_76602
CHEBI_29665,CHEBI_76800,CHEBI_29665__CHEBI_76800
CHEBI_76613,CHEBI_37248,CHEBI_37248__CHEBI_76613
CHEBI_76624,CHEBI_34306,CHEBI_34306__CHEBI_76624
CHEBI_76627,CHEBI_63998,CHEBI_63998__CHEBI_76627
CHEBI_76633,CHEBI_72853,CHEBI_72853__CHEBI_76633
CHEBI_76636,CHEBI_76959,CHEBI_76636__CHEBI_76959
CHEBI_76645,CHEBI_76965,CHEBI_76645__CHEBI_76965
CHEBI_29491,CHEBI_76802,CHEBI_29491__CHEBI_76802
CHEBI_15906,CHEBI_76819,CHEBI_15906__CHEBI_76819
CHEBI_76825,CHEBI_77021,CHEBI_76825__CHEBI_77021
CHEBI_76846,CHEBI_77027,CHEBI_76846__CHEBI_77027
CHEBI_76892,CHEBI_29505,CHEBI_29505__CHEBI_76892
CHEBI_77032,CHEBI_77040,CHEBI_77032__CHEBI_77040
CHEBI_77048,CHEBI_76921,CHEBI_76921__CHEBI_77048
CHEBI_76981,CHEBI_77107,CHEBI_76981__CHEBI_77107
CHEBI_77015,CHEBI_77124,CHEBI_77015__CHEBI_77124
CHEBI_77016,CHEBI_28125,CHEBI_28125__CHEBI_77016
CHEBI_32096,CHEBI_77073,CHEBI_32096__CHEBI_77073
CHEBI_77063,CHEBI_63864,CHEBI_63864__CHEBI_77063
CHEBI_77132,CHEBI_77198,CHEBI_77132__CHEBI_77198
CHEBI_77082,CHEBI_68568,CHEBI_68568__CHEBI_77082
CHEBI_77083,CHEBI_73052,CHEBI_73052__CHEBI_77083
CHEBI_77133,CHEBI_77261,CHEBI_77133__CHEBI_77261
CHEBI_77134,CHEBI_77263,CHEBI_77134__CHEBI_77263
CHEBI_77264,CHEBI_50275,CHEBI_50275__CHEBI_77264
CHEBI_77135,CHEBI_77265,CHEBI_77135__CHEBI_77265
CHEBI_77136,CHEBI_77271,CHEBI_77136__CHEBI_77271
CHEBI_77313,CHEBI_38545,CHEBI_38545__CHEBI_77313
CHEBI_9215,CHEBI_77315,CHEBI_77315__CHEBI_9215
CHEBI_77356,CHEBI_4907,CHEBI_4907__CHEBI_77356
CHEBI_36792,CHEBI_77405,CHEBI_36792__CHEBI_77405
CHEBI_77431,CHEBI_77457,CHEBI_77431__CHEBI_77457
CHEBI_77482,CHEBI_77409,CHEBI_77409__CHEBI_77482
CHEBI_77483,CHEBI_77410,CHEBI_77410__CHEBI_77483
CHEBI_9763,CHEBI_77569,CHEBI_77569__CHEBI_9763
CHEBI_32269,CHEBI_77571,CHEBI_32269__CHEBI_77571
CHEBI_77600,CHEBI_38565,CHEBI_38565__CHEBI_77600
CHEBI_9448,CHEBI_77615,CHEBI_77615__CHEBI_9448
CHEBI_77616,CHEBI_12256,CHEBI_12256__CHEBI_77616
CHEBI_9107,CHEBI_77617,CHEBI_77617__CHEBI_9107
CHEBI_7621,CHEBI_77618,CHEBI_7621__CHEBI_77618
CHEBI_77621,CHEBI_10836,CHEBI_10836__CHEBI_77621
CHEBI_77622,CHEBI_66904,CHEBI_66904__CHEBI_77622
CHEBI_77652,CHEBI_77354,CHEBI_77354__CHEBI_77652
CHEBI_7825,CHEBI_77698,CHEBI_77698__CHEBI_7825
CHEBI_77713,CHEBI_77714,CHEBI_77713__CHEBI_77714
CHEBI_7862,CHEBI_77716,CHEBI_77716__CHEBI_7862
CHEBI_77734,CHEBI_77737,CHEBI_77734__CHEBI_77737
CHEBI_77814,CHEBI_77793,CHEBI_77793__CHEBI_77814
CHEBI_77902,CHEBI_77882,CHEBI_77882__CHEBI_77902
CHEBI_77910,CHEBI_77911,CHEBI_77910__CHEBI_77911
CHEBI_77917,CHEBI_77918,CHEBI_77917__CHEBI_77918
CHEBI_77925,CHEBI_77926,CHEBI_77925__CHEBI_77926
CHEBI_77959,CHEBI_77958,CHEBI_77958__CHEBI_77959
CHEBI_78000,CHEBI_8024,CHEBI_78000__CHEBI_8024
CHEBI_43996,CHEBI_78025,CHEBI_43996__CHEBI_78025
CHEBI_39870,CHEBI_566825,CHEBI_39870__CHEBI_566825
CHEBI_77429,CHEBI_78098,CHEBI_77429__CHEBI_78098
CHEBI_77456,CHEBI_76608,CHEBI_76608__CHEBI_77456
CHEBI_78155,CHEBI_78154,CHEBI_78154__CHEBI_78155
CHEBI_77475,CHEBI_78165,CHEBI_77475__CHEBI_78165
CHEBI_77663,CHEBI_71599,CHEBI_71599__CHEBI_77663
CHEBI_77580,CHEBI_63818,CHEBI_63818__CHEBI_77580
CHEBI_77638,CHEBI_16370,CHEBI_16370__CHEBI_77638
CHEBI_77640,CHEBI_15932,CHEBI_15932__CHEBI_77640
CHEBI_77642,CHEBI_15789,CHEBI_15789__CHEBI_77642
CHEBI_77643,CHEBI_15795,CHEBI_15795__CHEBI_77643
CHEBI_77647,CHEBI_15718,CHEBI_15718__CHEBI_77647
CHEBI_17433,CHEBI_77674,CHEBI_17433__CHEBI_77674
CHEBI_64129,CHEBI_77675,CHEBI_64129__CHEBI_77675
CHEBI_77670,CHEBI_47951,CHEBI_47951__CHEBI_77670
CHEBI_78348,CHEBI_40443,CHEBI_40443__CHEBI_78348
CHEBI_78388,CHEBI_78391,CHEBI_78388__CHEBI_78391
CHEBI_78338,CHEBI_10043,CHEBI_10043__CHEBI_78338
CHEBI_78099,CHEBI_35032,CHEBI_35032__CHEBI_78099
CHEBI_77687,CHEBI_17678,CHEBI_17678__CHEBI_77687
CHEBI_77711,CHEBI_18131,CHEBI_18131__CHEBI_77711
CHEBI_77712,CHEBI_18073,CHEBI_18073__CHEBI_77712
CHEBI_78523,CHEBI_43830,CHEBI_43830__CHEBI_78523
CHEBI_77722,CHEBI_16778,CHEBI_16778__CHEBI_77722
CHEBI_17384,CHEBI_77725,CHEBI_17384__CHEBI_77725
CHEBI_77728,CHEBI_17377,CHEBI_17377__CHEBI_77728
CHEBI_77740,CHEBI_28223,CHEBI_28223__CHEBI_77740
CHEBI_77770,CHEBI_27825,CHEBI_27825__CHEBI_77770
CHEBI_77771,CHEBI_27898,CHEBI_27898__CHEBI_77771
CHEBI_27915,CHEBI_77798,CHEBI_27915__CHEBI_77798
CHEBI_77756,CHEBI_61822,CHEBI_61822__CHEBI_77756
CHEBI_77767,CHEBI_28318,CHEBI_28318__CHEBI_77767
CHEBI_77801,CHEBI_27430,CHEBI_27430__CHEBI_77801
CHEBI_77843,CHEBI_55552,CHEBI_55552__CHEBI_77843
CHEBI_77858,CHEBI_40070,CHEBI_40070__CHEBI_77858
CHEBI_57937,CHEBI_77859,CHEBI_57937__CHEBI_77859
CHEBI_77992,CHEBI_17793,CHEBI_17793__CHEBI_77992
CHEBI_78324,CHEBI_2979,CHEBI_2979__CHEBI_78324
CHEBI_77890,CHEBI_60319,CHEBI_60319__CHEBI_77890
CHEBI_55327,CHEBI_77894,CHEBI_55327__CHEBI_77894
CHEBI_77899,CHEBI_71534,CHEBI_71534__CHEBI_77899
CHEBI_77907,CHEBI_71634,CHEBI_71634__CHEBI_77907
CHEBI_71392,CHEBI_77932,CHEBI_71392__CHEBI_77932
CHEBI_77948,CHEBI_310312,CHEBI_310312__CHEBI_77948
CHEBI_77976,CHEBI_72676,CHEBI_72676__CHEBI_77976
CHEBI_77951,CHEBI_72674,CHEBI_72674__CHEBI_77951
CHEBI_77977,CHEBI_67375,CHEBI_67375__CHEBI_77977
CHEBI_7496,CHEBI_78767,CHEBI_7496__CHEBI_78767
CHEBI_77981,CHEBI_47724,CHEBI_47724__CHEBI_77981
CHEBI_74945,CHEBI_77983,CHEBI_74945__CHEBI_77983
CHEBI_78856,CHEBI_78220,CHEBI_78220__CHEBI_78856
CHEBI_78858,CHEBI_78222,CHEBI_78222__CHEBI_78858
CHEBI_78236,CHEBI_28939,CHEBI_28939__CHEBI_78236
CHEBI_77994,CHEBI_75244,CHEBI_75244__CHEBI_77994
CHEBI_78899,CHEBI_78900,CHEBI_78899__CHEBI_78900
CHEBI_609827,CHEBI_78902,CHEBI_609827__CHEBI_78902
CHEBI_78549,CHEBI_78943,CHEBI_78549__CHEBI_78943
CHEBI_78209,CHEBI_79059,CHEBI_78209__CHEBI_79059
CHEBI_78251,CHEBI_79082,CHEBI_78251__CHEBI_79082
CHEBI_78252,CHEBI_79083,CHEBI_78252__CHEBI_79083
CHEBI_32970,CHEBI_15891,CHEBI_15891__CHEBI_32970
CHEBI_78281,CHEBI_79122,CHEBI_78281__CHEBI_79122
CHEBI_78312,CHEBI_79181,CHEBI_78312__CHEBI_79181
CHEBI_78313,CHEBI_79183,CHEBI_78313__CHEBI_79183
CHEBI_78345,CHEBI_79189,CHEBI_78345__CHEBI_79189
CHEBI_78325,CHEBI_63993,CHEBI_63993__CHEBI_78325
CHEBI_78347,CHEBI_79196,CHEBI_78347__CHEBI_79196
CHEBI_78326,CHEBI_2082,CHEBI_2082__CHEBI_78326
CHEBI_78395,CHEBI_79212,CHEBI_78395__CHEBI_79212
CHEBI_78359,CHEBI_79273,CHEBI_78359__CHEBI_79273
CHEBI_78385,CHEBI_79277,CHEBI_78385__CHEBI_79277
CHEBI_78376,CHEBI_79293,CHEBI_78376__CHEBI_79293
CHEBI_9162,CHEBI_79317,CHEBI_79317__CHEBI_9162
CHEBI_5396,CHEBI_79324,CHEBI_5396__CHEBI_79324
CHEBI_5402,CHEBI_79329,CHEBI_5402__CHEBI_79329
CHEBI_36449,CHEBI_79335,CHEBI_36449__CHEBI_79335
CHEBI_79344,CHEBI_78538,CHEBI_78538__CHEBI_79344
CHEBI_5401,CHEBI_79362,CHEBI_5401__CHEBI_79362
CHEBI_5416,CHEBI_79367,CHEBI_5416__CHEBI_79367
CHEBI_28977,CHEBI_79383,CHEBI_28977__CHEBI_79383
CHEBI_82601,CHEBI_78539,CHEBI_78539__CHEBI_82601
CHEBI_78554,CHEBI_37051,CHEBI_37051__CHEBI_78554
CHEBI_78588,CHEBI_82610,CHEBI_78588__CHEBI_82610
CHEBI_81724,CHEBI_82614,CHEBI_81724__CHEBI_82614
CHEBI_82629,CHEBI_27647,CHEBI_27647__CHEBI_82629
CHEBI_78620,CHEBI_82681,CHEBI_78620__CHEBI_82681
CHEBI_78625,CHEBI_27819,CHEBI_27819__CHEBI_78625
CHEBI_78626,CHEBI_1162,CHEBI_1162__CHEBI_78626
CHEBI_78627,CHEBI_82686,CHEBI_78627__CHEBI_82686
CHEBI_101278,CHEBI_82812,CHEBI_101278__CHEBI_82812
CHEBI_27622,CHEBI_20106,CHEBI_20106__CHEBI_27622
CHEBI_78981,CHEBI_82844,CHEBI_78981__CHEBI_82844
CHEBI_82916,CHEBI_43580,CHEBI_43580__CHEBI_82916
CHEBI_82955,CHEBI_82956,CHEBI_82955__CHEBI_82956
CHEBI_82957,CHEBI_37084,CHEBI_37084__CHEBI_82957
CHEBI_82961,CHEBI_791,CHEBI_791__CHEBI_82961
CHEBI_79072,CHEBI_72593,CHEBI_72593__CHEBI_79072
CHEBI_73024,CHEBI_15960,CHEBI_15960__CHEBI_73024
CHEBI_79031,CHEBI_82970,CHEBI_79031__CHEBI_82970
CHEBI_79035,CHEBI_82971,CHEBI_79035__CHEBI_82971
CHEBI_79036,CHEBI_82972,CHEBI_79036__CHEBI_82972
CHEBI_82986,CHEBI_41254,CHEBI_41254__CHEBI_82986
CHEBI_79044,CHEBI_82987,CHEBI_79044__CHEBI_82987
CHEBI_79064,CHEBI_83048,CHEBI_79064__CHEBI_83048
CHEBI_82991,CHEBI_83073,CHEBI_82991__CHEBI_83073
CHEBI_82992,CHEBI_83076,CHEBI_82992__CHEBI_83076
CHEBI_82993,CHEBI_83078,CHEBI_82993__CHEBI_83078
CHEBI_82994,CHEBI_83082,CHEBI_82994__CHEBI_83082
CHEBI_82996,CHEBI_83084,CHEBI_82996__CHEBI_83084
CHEBI_82998,CHEBI_83086,CHEBI_82998__CHEBI_83086
CHEBI_83001,CHEBI_83090,CHEBI_83001__CHEBI_83090
CHEBI_83107,CHEBI_83108,CHEBI_83107__CHEBI_83108
CHEBI_83015,CHEBI_83114,CHEBI_83015__CHEBI_83114
CHEBI_83127,CHEBI_83125,CHEBI_83125__CHEBI_83127
CHEBI_79081,CHEBI_28699,CHEBI_28699__CHEBI_79081
CHEBI_79174,CHEBI_27381,CHEBI_27381__CHEBI_79174
CHEBI_79192,CHEBI_28376,CHEBI_28376__CHEBI_79192
CHEBI_79380,CHEBI_83171,CHEBI_79380__CHEBI_83171
CHEBI_20386,CHEBI_83175,CHEBI_20386__CHEBI_83175
CHEBI_83204,CHEBI_83199,CHEBI_83199__CHEBI_83204
CHEBI_83235,CHEBI_83234,CHEBI_83234__CHEBI_83235
CHEBI_82605,CHEBI_83239,CHEBI_82605__CHEBI_83239
CHEBI_83287,CHEBI_49401,CHEBI_49401__CHEBI_83287
CHEBI_82703,CHEBI_83290,CHEBI_82703__CHEBI_83290
CHEBI_82704,CHEBI_83292,CHEBI_82704__CHEBI_83292
CHEBI_82700,CHEBI_83312,CHEBI_82700__CHEBI_83312
CHEBI_82702,CHEBI_83315,CHEBI_82702__CHEBI_83315
CHEBI_82716,CHEBI_83323,CHEBI_82716__CHEBI_83323
CHEBI_83331,CHEBI_83338,CHEBI_83331__CHEBI_83338
CHEBI_82752,CHEBI_83355,CHEBI_82752__CHEBI_83355
CHEBI_82757,CHEBI_83434,CHEBI_82757__CHEBI_83434
CHEBI_83438,CHEBI_83442,CHEBI_83438__CHEBI_83442
CHEBI_82769,CHEBI_82768,CHEBI_82768__CHEBI_82769
CHEBI_83547,CHEBI_82770,CHEBI_82770__CHEBI_83547
CHEBI_83553,CHEBI_82771,CHEBI_82771__CHEBI_83553
CHEBI_83554,CHEBI_82772,CHEBI_82772__CHEBI_83554
CHEBI_82773,CHEBI_83564,CHEBI_82773__CHEBI_83564
CHEBI_82774,CHEBI_83574,CHEBI_82774__CHEBI_83574
CHEBI_82828,CHEBI_37659,CHEBI_37659__CHEBI_82828
CHEBI_83588,CHEBI_83596,CHEBI_83588__CHEBI_83596
CHEBI_83604,CHEBI_83611,CHEBI_83604__CHEBI_83611
CHEBI_83662,CHEBI_83661,CHEBI_83661__CHEBI_83662
CHEBI_83668,CHEBI_83673,CHEBI_83668__CHEBI_83673
CHEBI_82904,CHEBI_83716,CHEBI_82904__CHEBI_83716
CHEBI_82924,CHEBI_83778,CHEBI_82924__CHEBI_83778
CHEBI_83797,CHEBI_83796,CHEBI_83796__CHEBI_83797
CHEBI_82977,CHEBI_83801,CHEBI_82977__CHEBI_83801
CHEBI_83839,CHEBI_83843,CHEBI_83839__CHEBI_83843
CHEBI_83856,CHEBI_55549,CHEBI_55549__CHEBI_83856
CHEBI_71056,CHEBI_71021,CHEBI_71021__CHEBI_71056
CHEBI_83882,CHEBI_83883,CHEBI_83882__CHEBI_83883
CHEBI_83929,CHEBI_83930,CHEBI_83929__CHEBI_83930
CHEBI_83988,CHEBI_83260,CHEBI_83260__CHEBI_83988
CHEBI_84026,CHEBI_38299,CHEBI_38299__CHEBI_84026
CHEBI_84027,CHEBI_72663,CHEBI_72663__CHEBI_84027
CHEBI_84034,CHEBI_40926,CHEBI_40926__CHEBI_84034
CHEBI_84116,CHEBI_84117,CHEBI_84116__CHEBI_84117
CHEBI_83383,CHEBI_84190,CHEBI_83383__CHEBI_84190
CHEBI_83387,CHEBI_84206,CHEBI_83387__CHEBI_84206
CHEBI_83388,CHEBI_84211,CHEBI_83388__CHEBI_84211
CHEBI_83389,CHEBI_84212,CHEBI_83389__CHEBI_84212
CHEBI_83407,CHEBI_84213,CHEBI_83407__CHEBI_84213
CHEBI_83431,CHEBI_84217,CHEBI_83431__CHEBI_84217
CHEBI_84293,CHEBI_83061,CHEBI_83061__CHEBI_84293
CHEBI_77308,CHEBI_83986,CHEBI_77308__CHEBI_83986
CHEBI_84295,CHEBI_84294,CHEBI_84294__CHEBI_84295
CHEBI_2376,CHEBI_84363,CHEBI_2376__CHEBI_84363
CHEBI_78327,CHEBI_8602,CHEBI_78327__CHEBI_8602
CHEBI_57721,CHEBI_84374,CHEBI_57721__CHEBI_84374
CHEBI_83670,CHEBI_84425,CHEBI_83670__CHEBI_84425
CHEBI_84500,CHEBI_84508,CHEBI_84500__CHEBI_84508
CHEBI_84561,CHEBI_42017,CHEBI_42017__CHEBI_84561
CHEBI_83736,CHEBI_84579,CHEBI_83736__CHEBI_84579
CHEBI_83738,CHEBI_84601,CHEBI_83738__CHEBI_84601
CHEBI_84630,CHEBI_84585,CHEBI_84585__CHEBI_84630
CHEBI_83794,CHEBI_84618,CHEBI_83794__CHEBI_84618
CHEBI_84700,CHEBI_4356,CHEBI_4356__CHEBI_84700
CHEBI_84724,CHEBI_80049,CHEBI_80049__CHEBI_84724
CHEBI_84730,CHEBI_50437,CHEBI_50437__CHEBI_84730
CHEBI_2637,CHEBI_84739,CHEBI_2637__CHEBI_84739
CHEBI_2639,CHEBI_84745,CHEBI_2639__CHEBI_84745
CHEBI_84768,CHEBI_84767,CHEBI_84767__CHEBI_84768
CHEBI_84770,CHEBI_84769,CHEBI_84769__CHEBI_84770
CHEBI_84777,CHEBI_84776,CHEBI_84776__CHEBI_84777
CHEBI_84779,CHEBI_84778,CHEBI_84778__CHEBI_84779
CHEBI_84781,CHEBI_84780,CHEBI_84780__CHEBI_84781
CHEBI_84900,CHEBI_81873,CHEBI_81873__CHEBI_84900
CHEBI_83914,CHEBI_84939,CHEBI_83914__CHEBI_84939
CHEBI_84952,CHEBI_84591,CHEBI_84591__CHEBI_84952
CHEBI_84955,CHEBI_84592,CHEBI_84592__CHEBI_84955
CHEBI_84979,CHEBI_84978,CHEBI_84978__CHEBI_84979
CHEBI_83954,CHEBI_84977,CHEBI_83954__CHEBI_84977
CHEBI_84980,CHEBI_68567,CHEBI_68567__CHEBI_84980
CHEBI_84175,CHEBI_85057,CHEBI_84175__CHEBI_85057
CHEBI_84184,CHEBI_85059,CHEBI_84184__CHEBI_85059
CHEBI_85134,CHEBI_85133,CHEBI_85133__CHEBI_85134
CHEBI_84345,CHEBI_85142,CHEBI_84345__CHEBI_85142
CHEBI_85161,CHEBI_85163,CHEBI_85161__CHEBI_85163
CHEBI_85164,CHEBI_85172,CHEBI_85164__CHEBI_85172
CHEBI_85193,CHEBI_9421,CHEBI_85193__CHEBI_9421
CHEBI_85289,CHEBI_27905,CHEBI_27905__CHEBI_85289
CHEBI_85300,CHEBI_85006,CHEBI_85006__CHEBI_85300
CHEBI_84348,CHEBI_85343,CHEBI_84348__CHEBI_85343
CHEBI_84330,CHEBI_85346,CHEBI_84330__CHEBI_85346
CHEBI_84356,CHEBI_85358,CHEBI_84356__CHEBI_85358
CHEBI_84357,CHEBI_85359,CHEBI_84357__CHEBI_85359
CHEBI_84359,CHEBI_85366,CHEBI_84359__CHEBI_85366
CHEBI_84362,CHEBI_85367,CHEBI_84362__CHEBI_85367
CHEBI_85380,CHEBI_85377,CHEBI_85377__CHEBI_85380
CHEBI_9586,CHEBI_85387,CHEBI_85387__CHEBI_9586
CHEBI_84462,CHEBI_85401,CHEBI_84462__CHEBI_85401
CHEBI_78502,CHEBI_85422,CHEBI_78502__CHEBI_85422
CHEBI_85486,CHEBI_85487,CHEBI_85486__CHEBI_85487
CHEBI_85539,CHEBI_85537,CHEBI_85537__CHEBI_85539
CHEBI_85546,CHEBI_85542,CHEBI_85542__CHEBI_85546
CHEBI_85614,CHEBI_77350,CHEBI_77350__CHEBI_85614
CHEBI_85223,CHEBI_85666,CHEBI_85223__CHEBI_85666
CHEBI_85227,CHEBI_85668,CHEBI_85227__CHEBI_85668
CHEBI_85317,CHEBI_85532,CHEBI_85317__CHEBI_85532
CHEBI_85236,CHEBI_34159,CHEBI_34159__CHEBI_85236
CHEBI_85250,CHEBI_85780,CHEBI_85250__CHEBI_85780
