chebi_id,hmdb_id
CHEBI:141137,HMDB0302496
CHEBI:141146,HMDB0015652
CHEBI:141154,HMDB0257302
CHEBI:141155,HMDB0251409
CHEBI:141184,HMDB0031718
CHEBI:141205,HMDB0030952
CHEBI:141209,HMDB0040212
CHEBI:141213,HMDB0253710
CHEBI:141217,HMDB0059853
CHEBI:141221,HMDB0302816
CHEBI:141222,HMDB0302253
CHEBI:141319,HMDB0039221
CHEBI:141335,HMDB0030765
CHEBI:141343,HMDB0245720
CHEBI:141393,HMDB0029049
CHEBI:141397,HMDB0302733
CHEBI:141419,HMDB0028717
CHEBI:141421,HMDB0028734
CHEBI:141428,HMDB0028792
CHEBI:141429,HMDB0028801
CHEBI:141430,HMDB0028804
CHEBI:141431,HMDB0028808
CHEBI:141432,HMDB0028809
CHEBI:141433,HMDB0028810
CHEBI:141434,HMDB0015061
CHEBI:141435,HMDB0028817
CHEBI:141436,HMDB0028822
CHEBI:141437,HMDB0028888
CHEBI:141438,HMDB0028892
CHEBI:141443,HMDB0029000
CHEBI:141445,HMDB0029050
CHEBI:141446,HMDB0029064
CHEBI:141474,HMDB0014910
CHEBI:141477,HMDB0060627
CHEBI:141487,HMDB0258678
CHEBI:141520,HMDB0041908
CHEBI:141531,HMDB0037210
CHEBI:141534,HMDB0040670
CHEBI:141536,HMDB0039042
CHEBI:141537,HMDB0033034
CHEBI:141538,HMDB0032549
CHEBI:141542,HMDB0041568
CHEBI:141546,HMDB0032654
CHEBI:141547,HMDB0250992
CHEBI:141548,HMDB0034592
CHEBI:141550,HMDB0245092
CHEBI:141552,HMDB0015434
CHEBI:141560,HMDB0245401
CHEBI:141564,HMDB0258842
CHEBI:141565,HMDB0040587
CHEBI:141567,HMDB0033118
CHEBI:141568,HMDB0244541
CHEBI:141698,HMDB0000575
CHEBI:141700,HMDB0125538
CHEBI:141702,HMDB0032074
CHEBI:141990,HMDB0034988
CHEBI:142002,HMDB0034987
CHEBI:142003,HMDB0035042
CHEBI:142004,HMDB0035044
CHEBI:142005,HMDB0035049
CHEBI:142006,HMDB0035609
CHEBI:142023,HMDB0036890
CHEBI:142124,HMDB0040944
CHEBI:142230,HMDB0040314
CHEBI:142242,HMDB0033162
CHEBI:142243,HMDB0011127
CHEBI:142246,HMDB0041287
CHEBI:142247,HMDB0041463
CHEBI:142248,HMDB0037434
CHEBI:142249,HMDB0029528
CHEBI:142250,HMDB0247623
CHEBI:142252,HMDB0038599
CHEBI:142253,HMDB0029501
CHEBI:142254,HMDB0038483
CHEBI:142255,HMDB0039413
CHEBI:142262,HMDB0035405
CHEBI:142263,HMDB0041753
CHEBI:142265,HMDB0030141
CHEBI:142267,HMDB0034169
CHEBI:142268,HMDB0039500
CHEBI:142271,HMDB0009946
CHEBI:142272,HMDB0009967
CHEBI:142273,HMDB0032476
CHEBI:142275,HMDB0032871
CHEBI:142287,HMDB0245410
CHEBI:142290,HMDB0014406
CHEBI:142339,HMDB0060840
CHEBI:142391,HMDB0252705
CHEBI:142430,HMDB0259948
CHEBI:142432,HMDB0304849
CHEBI:142433,HMDB0250257
CHEBI:142435,HMDB0248891
CHEBI:142447,HMDB0244776
CHEBI:142468,HMDB0244069
CHEBI:142468,HMDB0015656
CHEBI:142497,HMDB0032296
CHEBI:142525,HMDB0006471
CHEBI:142546,HMDB0259951
CHEBI:142577,HMDB0030776
CHEBI:142591,HMDB0030958
CHEBI:142603,HMDB0040581
CHEBI:142604,HMDB0041498
CHEBI:142616,HMDB0302352
CHEBI:142657,HMDB0254606
CHEBI:142682,HMDB0255903
CHEBI:142685,HMDB0005876
CHEBI:1427,HMDB0000375
CHEBI:142700,HMDB0008640
CHEBI:142701,HMDB0008270
CHEBI:14272,HMDB0252367
CHEBI:142773,HMDB0304837
CHEBI:142851,HMDB0252799
CHEBI:142891,HMDB0002832
CHEBI:142921,HMDB0245299
CHEBI:142993,HMDB0245822
CHEBI:143006,HMDB0000670
CHEBI:143014,HMDB0254802
CHEBI:143032,HMDB0038153
CHEBI:143033,HMDB0032258
CHEBI:143035,HMDB0033483
CHEBI:143036,HMDB0040690
CHEBI:143038,HMDB0034313
CHEBI:143040,HMDB0038847
CHEBI:143041,HMDB0036550
CHEBI:143042,HMDB0041202
CHEBI:143043,HMDB0038826
CHEBI:143044,HMDB0039861
CHEBI:143048,HMDB0242577
CHEBI:143053,HMDB0038390
CHEBI:143054,HMDB0040756
CHEBI:143055,HMDB0039945
CHEBI:143056,HMDB0030974
CHEBI:143057,HMDB0031869
CHEBI:143059,HMDB0032121
CHEBI:143060,HMDB0302024
CHEBI:143063,HMDB0032002
CHEBI:143064,HMDB0036054
CHEBI:143065,HMDB0036540
CHEBI:143066,HMDB0039396
CHEBI:143078,HMDB0030397
CHEBI:143095,HMDB0037396
CHEBI:143107,HMDB0061919
CHEBI:143155,HMDB0250362
CHEBI:143170,HMDB0245356
CHEBI:143180,HMDB0001296
CHEBI:143236,HMDB0036095
CHEBI:143237,HMDB0041646
CHEBI:143243,HMDB0000656
CHEBI:143246,HMDB0031670
CHEBI:143247,HMDB0037848
CHEBI:143248,HMDB0037842
CHEBI:143249,HMDB0033598
CHEBI:143251,HMDB0005766
CHEBI:143265,HMDB0247418
CHEBI:143266,HMDB0251354
CHEBI:143290,HMDB0060944
CHEBI:143296,HMDB0014024
CHEBI:143302,HMDB0014025
CHEBI:143310,HMDB0250054
CHEBI:143311,HMDB0061168
CHEBI:143340,HMDB0257407
CHEBI:143353,HMDB0246131
CHEBI:14336,HMDB0252849
CHEBI:14336,HMDB0000126
CHEBI:143439,HMDB0251222
CHEBI:143449,HMDB0246237
CHEBI:143452,HMDB0246238
CHEBI:143453,HMDB0246665
CHEBI:143459,HMDB0249591
CHEBI:143460,HMDB0061035
CHEBI:143510,HMDB0259293
CHEBI:143543,HMDB0253456
CHEBI:143565,HMDB0243557
CHEBI:143575,HMDB0302454
CHEBI:143724,HMDB0250160
CHEBI:143782,HMDB0015696
CHEBI:1438,HMDB0001527
CHEBI:143848,HMDB0245932
CHEBI:143868,HMDB0037298
CHEBI:143869,HMDB0033032
CHEBI:143870,HMDB0037683
CHEBI:143871,HMDB0041191
CHEBI:143912,HMDB0033827
CHEBI:143995,HMDB0062365
CHEBI:144042,HMDB0244228
CHEBI:144050,HMDB0031547
CHEBI:144068,HMDB0304028
CHEBI:144093,HMDB0015260
CHEBI:144308,HMDB0000819
CHEBI:144330,HMDB0000522
CHEBI:144332,HMDB0242694
CHEBI:144365,HMDB0004063
CHEBI:144421,HMDB0303461
CHEBI:144646,HMDB0004817
CHEBI:14469,HMDB0254595
CHEBI:144702,HMDB0029044
CHEBI:144705,HMDB0038557
CHEBI:144835,HMDB0011681
CHEBI:144860,HMDB0303876
CHEBI:144861,HMDB0257186
CHEBI:144943,HMDB0244707
CHEBI:144984,HMDB0255777
CHEBI:145012,HMDB0034950
CHEBI:145030,HMDB0036707
CHEBI:145207,HMDB0012555
CHEBI:145208,HMDB0012560
CHEBI:145209,HMDB0011658
CHEBI:145211,HMDB0014018
CHEBI:145212,HMDB0006721
CHEBI:145219,HMDB0002082
CHEBI:145222,HMDB0013968
CHEBI:145223,HMDB0010319
CHEBI:145233,HMDB0032931
CHEBI:145234,HMDB0240732
CHEBI:145236,HMDB0031861
CHEBI:145239,HMDB0304557
CHEBI:145276,HMDB0001184
CHEBI:145301,HMDB0303022
CHEBI:145349,HMDB0304503
CHEBI:145352,HMDB0031604
CHEBI:145371,HMDB0304890
CHEBI:145372,HMDB0252717
CHEBI:145373,HMDB0256360
CHEBI:145374,HMDB0251786
CHEBI:145431,HMDB0253462
CHEBI:145593,HMDB0006575
CHEBI:145637,HMDB0011677
CHEBI:145662,HMDB0041986
CHEBI:145670,HMDB0302794
CHEBI:145715,HMDB0302313
CHEBI:145716,HMDB0032568
CHEBI:145737,HMDB0003162
CHEBI:145738,HMDB0035422
CHEBI:145740,HMDB0037217
CHEBI:145751,HMDB0028725
CHEBI:145761,HMDB0006005
CHEBI:145763,HMDB0000530
CHEBI:145806,HMDB0036087
CHEBI:145817,HMDB0302243
CHEBI:145829,HMDB0037505
CHEBI:145848,HMDB0009330
CHEBI:145860,HMDB0011350
CHEBI:145879,HMDB0010035
CHEBI:145892,HMDB0244606
CHEBI:145950,HMDB0033496
CHEBI:145958,HMDB0032386
CHEBI:145962,HMDB0002020
CHEBI:145963,HMDB0029176
CHEBI:145967,HMDB0038530
CHEBI:145969,HMDB0038524
CHEBI:145971,HMDB0002193
CHEBI:145994,HMDB0304869
CHEBI:146129,HMDB0029898
CHEBI:146176,HMDB0001920
CHEBI:146188,HMDB0015461
CHEBI:146206,HMDB0242113
CHEBI:1463,HMDB0006744
CHEBI:14648,HMDB0000229
CHEBI:1467,HMDB0012149
CHEBI:146727,HMDB0014869
CHEBI:146922,HMDB0039706
CHEBI:147138,HMDB0015005
CHEBI:147326,HMDB0302264
CHEBI:147331,HMDB0032624
CHEBI:147347,HMDB0259096
CHEBI:147411,HMDB0258758
CHEBI:147423,HMDB0251212
CHEBI:147436,HMDB0037131
CHEBI:14750,HMDB0031648
CHEBI:147675,HMDB0014394
CHEBI:149,HMDB0035825
CHEBI:149,HMDB0302262
CHEBI:149031,HMDB0001970
CHEBI:149226,HMDB0015405
CHEBI:149463,HMDB0031626
CHEBI:149468,HMDB0240687
CHEBI:149489,HMDB0246162
CHEBI:149492,HMDB0246849
CHEBI:149501,HMDB0012985
CHEBI:149579,HMDB0032443
CHEBI:149582,HMDB0254402
CHEBI:149584,HMDB0002354
CHEBI:149588,HMDB0240488
CHEBI:149590,HMDB0240437
CHEBI:149599,HMDB0041728
CHEBI:149601,HMDB0251991
CHEBI:149604,HMDB0304909
CHEBI:149607,HMDB0304906
CHEBI:149677,HMDB0041927
CHEBI:149696,HMDB0244284
CHEBI:149774,HMDB0031031
CHEBI:149782,HMDB0039960
CHEBI:149836,HMDB0014700
CHEBI:149869,HMDB0014970
CHEBI:150013,HMDB0036457
CHEBI:150028,HMDB0014841
CHEBI:15035,HMDB0001358
CHEBI:15035,HMDB0244342
CHEBI:15045,HMDB0059614
CHEBI:1506,HMDB0060371
CHEBI:150712,HMDB0002061
CHEBI:15076,HMDB0304483
CHEBI:151,HMDB0001874
CHEBI:151035,HMDB0031821
CHEBI:151129,HMDB0244208
CHEBI:15138,HMDB0000598
CHEBI:152,HMDB0302494
CHEBI:152031,HMDB0032354
CHEBI:15335,HMDB0035023
CHEBI:15343,HMDB0000990
CHEBI:15344,HMDB0000060
CHEBI:15345,HMDB0001484
CHEBI:15346,HMDB0001423
CHEBI:15347,HMDB0001659
CHEBI:15348,HMDB0060427
CHEBI:15349,HMDB0247913
CHEBI:15350,HMDB0001494
CHEBI:15351,HMDB0001206
CHEBI:15353,HMDB0030452
CHEBI:15354,HMDB0000097
CHEBI:15355,HMDB0000895
CHEBI:15356,HMDB0251515
CHEBI:15365,HMDB0001879
CHEBI:15366,HMDB0000042
CHEBI:15367,HMDB0001852
CHEBI:15368,HMDB0041822
CHEBI:15372,HMDB0257929
CHEBI:15373,HMDB0251210
CHEBI:15374,HMDB0002281
CHEBI:15374,HMDB0304198
CHEBI:15377,HMDB0002111
CHEBI:15378,HMDB0059597
CHEBI:15379,HMDB0001377
CHEBI:15380,HMDB0001022
CHEBI:15382,HMDB0003375
CHEBI:15382,HMDB0004321
CHEBI:15383,HMDB0004321
CHEBI:15384,HMDB0032473
CHEBI:15385,HMDB0035084
CHEBI:15387,HMDB0302768
CHEBI:15388,HMDB0059608
CHEBI:15389,HMDB0003450
CHEBI:15393,HMDB0035818
CHEBI:15394,HMDB0034976
CHEBI:15396,HMDB0059838
CHEBI:15399,HMDB0004487
CHEBI:154,HMDB0302236
CHEBI:15400,HMDB0035089
CHEBI:15401,HMDB0030847
CHEBI:15402,HMDB0035763
CHEBI:15403,HMDB0301817
CHEBI:15405,HMDB0303866
CHEBI:15405,HMDB0034932
CHEBI:15407,HMDB0015451
CHEBI:15409,HMDB0003352
CHEBI:15410,HMDB0035162
CHEBI:15411,HMDB0032368
CHEBI:15412,HMDB0001005
CHEBI:15413,HMDB0029631
CHEBI:15414,HMDB0001185
CHEBI:15417,HMDB0302664
CHEBI:15420,HMDB0003634
CHEBI:15421,HMDB0003647
CHEBI:15422,HMDB0000538
CHEBI:15428,HMDB0000123
CHEBI:15429,HMDB0003338
CHEBI:1543,HMDB0013940
CHEBI:15430,HMDB0000241
CHEBI:15435,HMDB0001097
CHEBI:15436,HMDB0000916
CHEBI:15437,HMDB0001086
CHEBI:154383,HMDB0006625
CHEBI:15439,HMDB0001261
CHEBI:15440,HMDB0000256
CHEBI:15441,HMDB0001188
CHEBI:15441,HMDB0059621
CHEBI:15442,HMDB0001278
CHEBI:15449,HMDB0001356
CHEBI:15452,HMDB0001166
CHEBI:15453,HMDB0303997
CHEBI:15454,HMDB0001021
CHEBI:154547,HMDB0015026
CHEBI:15465,HMDB0002255
CHEBI:15466,HMDB0001269
CHEBI:15466,HMDB0002310
CHEBI:15467,HMDB0001375
CHEBI:15468,HMDB0001373
CHEBI:1547,HMDB0000732
CHEBI:15471,HMDB0304089
CHEBI:15473,HMDB0002009
CHEBI:15475,HMDB0001295
CHEBI:15476,HMDB0001157
CHEBI:15477,HMDB0001041
CHEBI:15478,HMDB0002054
CHEBI:15479,HMDB0001243
CHEBI:15483,HMDB0060372
CHEBI:15485,HMDB0012155
CHEBI:15486,HMDB0001493
CHEBI:15487,HMDB0001113
CHEBI:15488,HMDB0001057
CHEBI:15490,HMDB0060378
CHEBI:15491,HMDB0006402
CHEBI:15492,HMDB0012158
CHEBI:15493,HMDB0002178
CHEBI:15497,HMDB0001290
CHEBI:15499,HMDB0304822
CHEBI:155,HMDB0303216
CHEBI:15500,HMDB0060140
CHEBI:15500,HMDB0006467
CHEBI:15504,HMDB0304466
CHEBI:15505,HMDB0012179
CHEBI:15507,HMDB0006805
CHEBI:15508,HMDB0006368
CHEBI:15512,HMDB0012248
CHEBI:15513,HMDB0002307
CHEBI:15514,HMDB0006523
CHEBI:15515,HMDB0002252
CHEBI:15517,HMDB0304279
CHEBI:15517,HMDB0001088
CHEBI:15519,HMDB0001374
CHEBI:15520,HMDB0012207
CHEBI:15521,HMDB0003571
CHEBI:15522,HMDB0003419
CHEBI:15524,HMDB0001339
CHEBI:15525,HMDB0001338
CHEBI:15527,HMDB0004258
CHEBI:15528,HMDB0003377
CHEBI:15529,HMDB0002346
CHEBI:15530,HMDB0001064
CHEBI:15531,HMDB0001175
CHEBI:15532,HMDB0001521
CHEBI:15533,HMDB0001070
CHEBI:15534,HMDB0001322
CHEBI:15536,HMDB0013037
CHEBI:15537,HMDB0006503
CHEBI:15538,HMDB0001359
CHEBI:15539,HMDB0001275
CHEBI:15541,HMDB0001114
CHEBI:15544,HMDB0001442
CHEBI:15545,HMDB0002656
CHEBI:15546,HMDB0060104
CHEBI:155467,HMDB0005076
CHEBI:15547,HMDB0003175
CHEBI:15548,HMDB0001320
CHEBI:15550,HMDB0012481
CHEBI:15550,HMDB0002776
CHEBI:15551,HMDB0001220
CHEBI:15552,HMDB0001335
CHEBI:15553,HMDB0001139
CHEBI:15554,HMDB0001381
CHEBI:15555,HMDB0001403
CHEBI:15557,HMDB0062297
CHEBI:15558,HMDB0003876
CHEBI:15559,HMDB0010210
CHEBI:15560,HMDB0301804
CHEBI:155605,HMDB0013911
CHEBI:15570,HMDB0001310
CHEBI:15571,HMDB0012973
CHEBI:15573,HMDB0011747
CHEBI:15578,HMDB0030024
CHEBI:155838,HMDB0252887
CHEBI:15584,HMDB0000426
CHEBI:15600,HMDB0002780
CHEBI:15603,HMDB0000687
CHEBI:156047,HMDB0028816
CHEBI:15607,HMDB0006471
CHEBI:156070,HMDB0303178
CHEBI:156072,HMDB0031761
CHEBI:156074,HMDB0033967
CHEBI:156095,HMDB0015653
CHEBI:15610,HMDB0039484
CHEBI:15611,HMDB0000271
CHEBI:156112,HMDB0246461
CHEBI:15613,HMDB0012114
CHEBI:15614,HMDB0000491
CHEBI:156142,HMDB0036149
CHEBI:156149,HMDB0002277
CHEBI:156151,HMDB0036072
CHEBI:156153,HMDB0000969
CHEBI:15616,HMDB0012115
CHEBI:156160,HMDB0036053
CHEBI:156167,HMDB0037562
CHEBI:156184,HMDB0029776
CHEBI:156188,HMDB0035480
CHEBI:15620,HMDB0041945
CHEBI:156202,HMDB0038493
CHEBI:15621,HMDB0003767
CHEBI:15622,HMDB0006511
CHEBI:15622,HMDB0005971
CHEBI:156226,HMDB0303088
CHEBI:156233,HMDB0033946
CHEBI:156236,HMDB0303722
CHEBI:15625,HMDB0000988
CHEBI:156259,HMDB0244843
CHEBI:15626,HMDB0004243
CHEBI:15627,HMDB0001452
CHEBI:156271,HMDB0301673
CHEBI:156272,HMDB0006603
CHEBI:156274,HMDB0033368
CHEBI:15628,HMDB0004244
CHEBI:156284,HMDB0041598
CHEBI:15631,HMDB0004688
CHEBI:15632,HMDB0001193
CHEBI:15633,HMDB0001056
CHEBI:15634,HMDB0006485
CHEBI:15636,HMDB0001354
CHEBI:15636,HMDB0001533
CHEBI:15637,HMDB0000972
CHEBI:15638,HMDB0001354
CHEBI:15639,HMDB0001534
CHEBI:15641,HMDB0001396
CHEBI:15642,HMDB0002281
CHEBI:156450,HMDB0034228
CHEBI:15646,HMDB0001509
CHEBI:15647,HMDB0002995
CHEBI:15647,HMDB0001085
CHEBI:156485,HMDB0244164
CHEBI:15649,HMDB0034105
CHEBI:156492,HMDB0033619
CHEBI:15650,HMDB0002200
CHEBI:15651,HMDB0001337
CHEBI:15652,HMDB0001554
CHEBI:15655,HMDB0003871
CHEBI:15657,HMDB0062281
CHEBI:15662,HMDB0303094
CHEBI:15667,HMDB0304004
CHEBI:15670,HMDB0000620
CHEBI:15671,HMDB0000956
CHEBI:15672,HMDB0029878
CHEBI:15674,HMDB0062642
CHEBI:15676,HMDB0000462
CHEBI:15682,HMDB0000052
CHEBI:15684,HMDB0012141
CHEBI:15686,HMDB0303161
CHEBI:15688,HMDB0003243
CHEBI:15694,HMDB0001066
CHEBI:15698,HMDB0000014
CHEBI:15699,HMDB0000719
CHEBI:15700,HMDB0001328
CHEBI:15702,HMDB0002428
CHEBI:15709,HMDB0029457
CHEBI:15710,HMDB0001252
CHEBI:15711,HMDB0031182
CHEBI:15713,HMDB0000285
CHEBI:15714,HMDB0032616
CHEBI:15717,HMDB0304207
CHEBI:157175,HMDB0014610
CHEBI:157186,HMDB0015494
CHEBI:15721,HMDB0001068
CHEBI:15723,HMDB0302910
CHEBI:15724,HMDB0000925
CHEBI:15725,HMDB0000002
CHEBI:15727,HMDB0000033
CHEBI:15728,HMDB0003464
CHEBI:15729,HMDB0000214
CHEBI:15732,HMDB0004110
CHEBI:15733,HMDB0255185
CHEBI:15737,HMDB0012265
CHEBI:15739,HMDB0253679
CHEBI:15740,HMDB0304356
CHEBI:15741,HMDB0000254
CHEBI:15743,HMDB0003543
CHEBI:15745,HMDB0001280
CHEBI:15745,HMDB0001241
CHEBI:15746,HMDB0001256
CHEBI:15750,HMDB0001513
CHEBI:15751,HMDB0006557
CHEBI:15751,HMDB0065570
CHEBI:157527,HMDB0013939
CHEBI:15753,HMDB0000225
CHEBI:15754,HMDB0006790
CHEBI:15754,HMDB0304157
CHEBI:15756,HMDB0000220
CHEBI:15758,HMDB0303660
CHEBI:1576,HMDB0001490
CHEBI:15760,HMDB0000306
CHEBI:15761,HMDB0240545
CHEBI:15763,HMDB0001132
CHEBI:15765,HMDB0000181
CHEBI:15767,HMDB0031548
CHEBI:15768,HMDB0003474
CHEBI:15769,HMDB0001117
CHEBI:157716,HMDB0030549
CHEBI:157719,HMDB0033018
CHEBI:15772,HMDB0001430
CHEBI:157724,HMDB0030766
CHEBI:157726,HMDB0033486
CHEBI:15773,HMDB0031404
CHEBI:157735,HMDB0038839
CHEBI:15774,HMDB0006354
CHEBI:15776,HMDB0060450
CHEBI:157780,HMDB0029418
CHEBI:157784,HMDB0042011
CHEBI:157786,HMDB0036479
CHEBI:157787,HMDB0028684
CHEBI:157790,HMDB0028704
CHEBI:157791,HMDB0028706
CHEBI:15781,HMDB0029422
CHEBI:157829,HMDB0028794
CHEBI:15783,HMDB0247696
CHEBI:15784,HMDB0001062
CHEBI:157840,HMDB0028806
CHEBI:157844,HMDB0028813
CHEBI:157853,HMDB0028879
CHEBI:15786,HMDB0001422
CHEBI:157869,HMDB0028946
CHEBI:157887,HMDB0029036
CHEBI:157889,HMDB0029056
CHEBI:157891,HMDB0029058
CHEBI:157893,HMDB0029066
CHEBI:1579,HMDB0302564
CHEBI:157905,HMDB0029124
CHEBI:15793,HMDB0001476
CHEBI:15794,HMDB0030773
CHEBI:15807,HMDB0012195
CHEBI:15811,HMDB0000272
CHEBI:15811,HMDB0001721
CHEBI:15812,HMDB0001054
CHEBI:158128,HMDB0012983
CHEBI:15815,HMDB0246466
CHEBI:15816,HMDB0003416
CHEBI:15819,HMDB0304433
CHEBI:1582,HMDB0000022
CHEBI:15820,HMDB0001163
CHEBI:15822,HMDB0010349
CHEBI:15825,HMDB0012157
CHEBI:15831,HMDB0252702
CHEBI:15833,HMDB0030030
CHEBI:15834,HMDB0301708
CHEBI:15835,HMDB0011750
CHEBI:15836,HMDB0012250
CHEBI:15837,HMDB0006007
CHEBI:15838,HMDB0060316
CHEBI:15842,HMDB0000218
CHEBI:15843,HMDB0001043
CHEBI:15844,HMDB0003848
CHEBI:15846,HMDB0000902
CHEBI:15852,HMDB0003458
CHEBI:15854,HMDB0014611
CHEBI:15858,HMDB0002500
CHEBI:15858,HMDB0002496
CHEBI:15859,HMDB0000828
CHEBI:15862,HMDB0013231
CHEBI:15864,HMDB0005800
CHEBI:15867,HMDB0011676
CHEBI:15870,HMDB0304272
CHEBI:15873,HMDB0001254
CHEBI:15882,HMDB0000228
CHEBI:15883,HMDB0001340
CHEBI:15887,HMDB0003355
CHEBI:15888,HMDB0061881
CHEBI:15889,HMDB0060512
CHEBI:15890,HMDB0003701
CHEBI:15891,HMDB0000251
CHEBI:15894,HMDB0060356
CHEBI:15895,HMDB0002541
CHEBI:15899,HMDB0001090
CHEBI:15901,HMDB0000076
CHEBI:15903,HMDB0000122
CHEBI:15903,HMDB0000516
CHEBI:15905,HMDB0001016
CHEBI:15907,HMDB0256489
CHEBI:15908,HMDB0000943
CHEBI:15914,HMDB0244991
CHEBI:15916,HMDB0031950
CHEBI:15918,HMDB0001202
CHEBI:15919,HMDB0059653
CHEBI:15925,HMDB0001376
CHEBI:15927,HMDB0000855
CHEBI:15929,HMDB0036583
CHEBI:15930,HMDB0041830
CHEBI:15932,HMDB0030843
CHEBI:15933,HMDB0012301
CHEBI:15934,HMDB0011106
CHEBI:15937,HMDB0301709
CHEBI:15939,HMDB0029843
CHEBI:15940,HMDB0001488
CHEBI:15946,HMDB0000124
CHEBI:15947,HMDB0001104
CHEBI:15948,HMDB0003000
CHEBI:15949,HMDB0060473
CHEBI:15951,HMDB0033798
CHEBI:15956,HMDB0000030
CHEBI:15961,HMDB0003484
CHEBI:15963,HMDB0000508
CHEBI:15964,HMDB0031340
CHEBI:15966,HMDB0003339
CHEBI:15968,HMDB0013222
CHEBI:15971,HMDB0000177
CHEBI:15975,HMDB0031449
CHEBI:15976,HMDB0304393
CHEBI:15977,HMDB0245089
CHEBI:15978,HMDB0000126
CHEBI:15982,HMDB0003429
CHEBI:15994,HMDB0000899
CHEBI:15996,HMDB0001273
CHEBI:15997,HMDB0034198
CHEBI:15999,HMDB0000707
CHEBI:16000,HMDB0000149
CHEBI:16001,HMDB0001270
CHEBI:16002,HMDB0000663
CHEBI:16002,HMDB0029881
CHEBI:16007,HMDB0003227
CHEBI:16008,HMDB0034170
CHEBI:16011,HMDB0031231
CHEBI:160129,HMDB0247292
CHEBI:16015,HMDB0000148
CHEBI:16016,HMDB0001882
CHEBI:16017,HMDB0034273
CHEBI:16019,HMDB0030124
CHEBI:1602,HMDB0029522
CHEBI:16020,HMDB0003331
CHEBI:160246,HMDB0015493
CHEBI:16026,HMDB0001370
CHEBI:16027,HMDB0000045
CHEBI:16031,HMDB0029739
CHEBI:16032,HMDB0000031
CHEBI:16034,HMDB0003705
CHEBI:16035,HMDB0033928
CHEBI:16037,HMDB0245265
CHEBI:16039,HMDB0000189
CHEBI:16040,HMDB0000630
CHEBI:160401,HMDB0014427
CHEBI:16048,HMDB0001142
CHEBI:16052,HMDB0256839
CHEBI:16055,HMDB0000849
CHEBI:16057,HMDB0001120
CHEBI:1606,HMDB0002820
CHEBI:16063,HMDB0304700
CHEBI:16066,HMDB0002152
CHEBI:16067,HMDB0004527
CHEBI:16068,HMDB0059651
CHEBI:16069,HMDB0001525
CHEBI:16070,HMDB0002712
CHEBI:16072,HMDB0254312
CHEBI:16074,HMDB0059604
CHEBI:16076,HMDB0000920
CHEBI:16077,HMDB0001586
CHEBI:16080,HMDB0061877
CHEBI:16082,HMDB0001013
CHEBI:16082,HMDB0001018
CHEBI:16084,HMDB0003971
CHEBI:16085,HMDB0012302
CHEBI:16087,HMDB0304324
CHEBI:16091,HMDB0005176
CHEBI:16092,HMDB0034244
CHEBI:16094,HMDB0000257
CHEBI:16101,HMDB0059905
CHEBI:16104,HMDB0033752
CHEBI:16108,HMDB0001473
CHEBI:16112,HMDB0003164
CHEBI:16113,HMDB0000067
CHEBI:16114,HMDB0254403
CHEBI:16118,HMDB0003409
CHEBI:16119,HMDB0003070
CHEBI:16122,HMDB0059636
CHEBI:16125,HMDB0003424
CHEBI:16126,HMDB0060071
CHEBI:16128,HMDB0001399
CHEBI:16130,HMDB0032127
CHEBI:16132,HMDB0001031
CHEBI:16133,HMDB0302463
CHEBI:16134,HMDB0033934
CHEBI:16134,HMDB0000051
CHEBI:16135,HMDB0001873
CHEBI:16136,HMDB0003276
CHEBI:16137,HMDB0000629
CHEBI:16142,HMDB0006334
CHEBI:16148,HMDB0059830
CHEBI:16150,HMDB0304270
CHEBI:16151,HMDB0036626
CHEBI:16153,HMDB0001542
CHEBI:16155,HMDB0001187
CHEBI:16163,HMDB0029415
CHEBI:16164,HMDB0013674
CHEBI:16165,HMDB0032331
CHEBI:16168,HMDB0002658
CHEBI:161680,HMDB0014499
CHEBI:16171,HMDB0000229
CHEBI:16174,HMDB0001508
CHEBI:16175,HMDB0000921
CHEBI:16176,HMDB0003374
CHEBI:16182,HMDB0031526
CHEBI:16183,HMDB0002714
CHEBI:16188,HMDB0001183
CHEBI:16189,HMDB0001448
CHEBI:16192,HMDB0001044
CHEBI:16196,HMDB0000207
CHEBI:16199,HMDB0000294
CHEBI:16204,HMDB0013675
CHEBI:16208,HMDB0001368
CHEBI:16217,HMDB0000150
CHEBI:16220,HMDB0013682
CHEBI:16223,HMDB0011625
CHEBI:16225,HMDB0001550
CHEBI:16226,HMDB0302538
CHEBI:16226,HMDB0035921
CHEBI:16227,HMDB0000926
CHEBI:16229,HMDB0001471
CHEBI:16231,HMDB0060460
CHEBI:16234,HMDB0001039
CHEBI:16235,HMDB0000132
CHEBI:16236,HMDB0000108
CHEBI:16238,HMDB0001248
CHEBI:16240,HMDB0003125
CHEBI:16241,HMDB0011734
CHEBI:16243,HMDB0005794
CHEBI:16244,HMDB0001161
CHEBI:16244,HMDB0006831
CHEBI:16252,HMDB0038510
CHEBI:16254,HMDB0060338
CHEBI:16255,HMDB0003431
CHEBI:16256,HMDB0001172
CHEBI:16259,HMDB0000512
CHEBI:16260,HMDB0245260
CHEBI:16261,HMDB0003404
CHEBI:16264,HMDB0000290
CHEBI:16265,HMDB0001259
CHEBI:16267,HMDB0030704
CHEBI:16268,HMDB0255646
CHEBI:16269,HMDB0001020
CHEBI:16271,HMDB0059610
CHEBI:16275,HMDB0001094
